percentage,low-Degree=0,medium-Degree=0,high-Degree=0,low-Degree=1,medium-Degree=1,high-Degree=1,low-Degree=2,medium-Degree=2,high-Degree=2,low-Degree=3,medium-Degree=3,high-Degree=3,low-Degree=4,medium-Degree=4,high-Degree=4,low-Degree=5,medium-Degree=5,high-Degree=5,low-Degree=6,medium-Degree=6,high-Degree=6,low-Degree=7,medium-Degree=7,high-Degree=7,low-Degree=8,medium-Degree=8,high-Degree=8,low-Degree=9,medium-Degree=9,high-Degree=9,low-Degree=10,medium-Degree=10,high-Degree=10,low-Degree=11,medium-Degree=11,high-Degree=11,low-Degree=12,medium-Degree=12,high-Degree=12,low-Degree=13,medium-Degree=13,high-Degree=13,low-Degree=14,medium-Degree=14,high-Degree=14,low-Degree=15,medium-Degree=15,high-Degree=15
0.76,0.759493670886076,0.7643312101910829,0.7692307692307693,0.03546099290780142,0.04666666666666667,0.056962025316455694,0.11842105263157894,0.13245033112582782,0.1464968152866242,0.02666666666666667,0.03592814371257485,0.046357615894039736,0.0,0.006329113924050633,0.012048192771084338,0.0,0.0,0.006172839506172839,0.0,0.0,0.005813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.77,0.76875,0.7733333333333333,0.7784431137724551,0.03550295857988166,0.046357615894039736,0.056818181818181816,0.11392405063291139,0.12738853503184713,0.14093959731543623,0.025,0.03333333333333333,0.042682926829268296,0.0,0.006211180124223602,0.011428571428571429,0.0,0.0,0.006134969325153374,0.0,0.0,0.005813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.78,0.7777777777777778,0.782312925170068,0.7875,0.03571428571428571,0.046242774566473986,0.05649717514124294,0.10897435897435898,0.12179487179487179,0.13496932515337423,0.02097902097902098,0.03048780487804878,0.04,0.0,0.006097560975609756,0.006944444444444444,0.0,0.0,0.006097560975609756,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.79,0.7865853658536586,0.7906976744186046,0.7953216374269005,0.03546099290780142,0.0457516339869281,0.056179775280898875,0.1038961038961039,0.11643835616438356,0.12903225806451613,0.0196078431372549,0.0273972602739726,0.03680981595092025,0.0,0.006024096385542169,0.00684931506849315,0.0,0.0,0.006097560975609756,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.7965116279069767,0.8,0.8051948051948052,0.034722222222222224,0.04516129032258064,0.05517241379310345,0.09868421052631579,0.1111111111111111,0.12337662337662338,0.01818181818181818,0.02564102564102564,0.033783783783783786,0.0,0.005917159763313609,0.006756756756756757,0.0,0.0,0.006060606060606061,0.0,0.0,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.81,0.8050314465408805,0.8092105263157895,0.8141025641025641,0.034482758620689655,0.04430379746835443,0.05442176870748299,0.0945945945945946,0.10588235294117647,0.11764705882352941,0.013986013986013986,0.023668639053254437,0.031446540880503145,0.0,0.005813953488372093,0.006711409395973154,0.0,0.0,0.006060606060606061,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.82,0.8143712574850299,0.8181818181818182,0.8227848101265823,0.03355704697986577,0.04375,0.053691275167785234,0.08904109589041095,0.10059171597633136,0.1118421052631579,0.013157894736842105,0.02027027027027027,0.02824858757062147,0.0,0.0,0.006622516556291391,0.0,0.0,0.006097560975609756,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83,0.8238993710691824,0.8275862068965517,0.8313253012048193,0.033112582781456956,0.04216867469879518,0.05263157894736842,0.08387096774193549,0.0949367088607595,0.10596026490066225,0.0125,0.01910828025477707,0.02631578947368421,0.0,0.0,0.006578947368421052,0.0,0.0,0.006097560975609756,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.84,0.8333333333333334,0.8366013071895425,0.8404907975460123,0.032467532467532464,0.041176470588235294,0.05161290322580645,0.0784313725490196,0.08904109589041095,0.1,0.011834319526627219,0.017857142857142856,0.024390243902439025,0.0,0.0,0.006535947712418301,0.0,0.0,0.006134969325153374,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.8431372549019608,0.8461538461538461,0.8496732026143791,0.03125,0.040268456375838924,0.049689440993788817,0.07317073170731707,0.08383233532934131,0.09395973154362416,0.006896551724137931,0.013605442176870748,0.020689655172413793,0.0,0.0,0.006493506493506494,0.0,0.0,0.006134969325153374,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.86,0.8520710059171598,0.8552631578947368,0.8589743589743589,0.030120481927710843,0.03910614525139665,0.047619047619047616,0.06802721088435375,0.07792207792207792,0.08783783783783784,0.006622516556291391,0.013071895424836602,0.019736842105263157,0.0,0.0,0.0064516129032258064,0.0,0.0,0.006134969325153374,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.87,0.8616352201257862,0.8641975308641975,0.8682634730538922,0.028901734104046242,0.037267080745341616,0.046357615894039736,0.062111801242236024,0.07236842105263158,0.0821917808219178,0.0064516129032258064,0.012578616352201259,0.01875,0.0,0.0,0.0064516129032258064,0.0,0.0,0.006097560975609756,0.0,0.0,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0.8709677419354839,0.8735632183908046,0.8774193548387097,0.026845637583892617,0.03529411764705882,0.04430379746835443,0.057692307692307696,0.06666666666666667,0.07586206896551724,0.00625,0.011976047904191617,0.01764705882352941,0.0,0.0,0.0064516129032258064,0.0,0.0,0.006097560975609756,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,0.8805031446540881,0.8831168831168831,0.8859060402684564,0.025974025974025976,0.033783783783783786,0.041176470588235294,0.05263157894736842,0.06097560975609756,0.07006369426751592,0.006060606060606061,0.011363636363636364,0.0136986301369863,0.0,0.0,0.006369426751592357,0.0,0.0,0.006097560975609756,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.8909090909090909,0.8930817610062893,0.8954248366013072,0.024242424242424242,0.031446540880503145,0.039735099337748346,0.04697986577181208,0.05555555555555555,0.06369426751592357,0.005917159763313609,0.006756756756756757,0.013245033112582781,0.0,0.0,0.006369426751592357,0.0,0.0,0.006097560975609756,0.0,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.91,0.9,0.9019607843137255,0.9041916167664671,0.020689655172413793,0.029585798816568046,0.03636363636363636,0.0425531914893617,0.050314465408805034,0.05847953216374269,0.005813953488372093,0.006666666666666667,0.012903225806451613,0.0,0.0,0.006369426751592357,0.0,0.0,0.006060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.92,0.9101796407185628,0.9120879120879121,0.9137931034482759,0.019867549668874173,0.026143790849673203,0.0335195530726257,0.0379746835443038,0.04516129032258064,0.052941176470588235,0.005555555555555556,0.006535947712418301,0.012658227848101266,0.0,0.0,0.006369426751592357,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.93,0.9194630872483222,0.9215686274509803,0.9235294117647059,0.017964071856287425,0.024844720496894408,0.030120481927710843,0.03289473684210526,0.04,0.04697986577181208,0.0,0.0064516129032258064,0.0125,0.0,0.0,0.006289308176100629,0.0,0.0,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.94,0.9294871794871795,0.9315068493150684,0.9333333333333333,0.013986013986013986,0.020134228187919462,0.02666666666666667,0.028901734104046242,0.03508771929824561,0.04054054054054054,0.0,0.006369426751592357,0.012269938650306749,0.0,0.0,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.9395973154362416,0.9411764705882353,0.9426751592356688,0.012738853503184714,0.0189873417721519,0.023255813953488372,0.025,0.02976190476190476,0.03614457831325301,0.0,0.006329113924050633,0.011976047904191617,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96,0.9493670886075949,0.9515151515151515,0.9529411764705882,0.012121212121212121,0.013422818791946308,0.019230769230769232,0.01935483870967742,0.026845637583892617,0.031055900621118012,0.0,0.006211180124223602,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.97,0.9594594594594594,0.9607843137254902,0.9622641509433962,0.011695906432748537,0.012738853503184714,0.013605442176870748,0.01818181818181818,0.0196078431372549,0.023121387283236993,0.0,0.006024096385542169,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98,0.9683544303797469,0.9700598802395209,0.9724137931034482,0.006289308176100629,0.006802721088435374,0.012658227848101266,0.012048192771084338,0.019867549668874173,0.023668639053254437,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99,0.9801324503311258,0.9810126582278481,0.9820359281437125,0.005988023952095809,0.006329113924050633,0.006622516556291391,0.011976047904191617,0.012658227848101266,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.9933774834437086,0.9936708860759493,0.9940119760479041,0.005988023952095809,0.006329113924050633,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
