MODEL,RUN,STEP,Choice class,CompositeElement class,Entry class,Exit class,FinalState class,Pseudostate class,Region class,RegularState class,State class,Statechart class,Synchronization class,Transition class,Vertex class
151,1,114,8,11,3,0,0,11,4,10,10,1,0,7,21
151,1,115,8,11,3,0,0,11,4,10,10,1,0,7,21
151,1,116,8,11,3,0,0,11,4,10,10,1,0,7,21
151,1,117,8,11,2,0,0,10,4,10,10,1,0,7,20
151,1,118,8,11,2,0,0,10,4,10,10,1,0,6,20
151,1,119,8,10,2,0,0,10,4,9,9,1,0,6,19
151,1,120,8,10,2,0,0,10,4,9,9,1,0,5,19
151,1,121,8,10,1,0,0,9,4,9,9,1,0,5,18
151,1,122,7,10,1,0,0,8,4,9,9,1,0,5,17
151,1,123,6,10,1,0,0,7,4,9,9,1,0,5,16
151,1,124,6,10,1,0,0,7,4,9,9,1,0,4,16
151,1,125,6,9,1,0,0,7,4,8,8,1,0,4,15
151,1,126,6,8,1,0,0,7,4,7,7,1,0,4,14
151,1,127,5,8,1,0,0,6,4,7,7,1,0,4,13
151,1,128,5,8,1,0,0,6,4,7,7,1,0,3,13
151,1,129,5,8,1,0,0,6,4,7,7,1,0,2,13
151,1,130,5,8,1,0,0,6,4,7,7,1,0,1,13
151,1,131,4,8,1,0,0,5,4,7,7,1,0,1,12
151,1,132,3,8,1,0,0,4,4,7,7,1,0,1,11
151,1,133,3,7,1,0,0,4,4,6,6,1,0,1,10
151,1,134,3,7,1,0,0,4,4,6,6,1,0,0,10
151,1,135,2,7,1,0,0,3,4,6,6,1,0,0,9
151,1,136,2,6,1,0,0,3,4,5,5,1,0,0,8
151,1,137,1,6,1,0,0,2,4,5,5,1,0,0,7
151,1,138,1,6,0,0,0,1,4,5,5,1,0,0,6
151,1,139,1,5,0,0,0,1,4,4,4,1,0,0,5
151,1,140,0,5,0,0,0,0,4,4,4,1,0,0,4
151,1,141,0,4,0,0,0,0,4,3,3,1,0,0,3
151,1,142,0,4,0,0,0,0,3,3,3,1,0,0,3
151,1,143,0,3,0,0,0,0,3,2,2,1,0,0,2
151,1,144,0,3,0,0,0,0,2,2,2,1,0,0,2
151,1,145,0,2,0,0,0,0,2,1,1,1,0,0,1
151,1,146,0,2,0,0,0,0,1,1,1,1,0,0,1
151,1,147,0,1,0,0,0,0,1,0,0,1,0,0,0
152,1,0,24,12,1,0,0,25,3,11,11,1,0,67,36
152,1,1,24,12,1,0,0,25,3,11,11,1,0,67,36
152,1,2,24,12,1,0,0,25,3,11,11,1,0,67,36
152,1,3,24,12,1,0,0,25,3,11,11,1,0,67,36
152,1,4,24,12,1,0,0,25,3,11,11,1,0,67,36
152,1,5,24,12,1,0,0,25,3,11,11,1,0,67,36
152,1,6,24,12,1,0,0,25,3,11,11,1,0,67,36
152,1,7,24,12,1,0,0,25,3,11,11,1,0,67,36
152,1,8,24,12,1,0,0,25,3,11,11,1,0,67,36
152,1,9,24,12,1,0,0,25,3,11,11,1,0,67,36
152,1,10,24,12,1,0,0,25,3,11,11,1,0,67,36
152,1,11,24,12,1,0,0,25,3,11,11,1,0,67,36
152,1,12,24,12,1,0,0,25,3,11,11,1,0,67,36
152,1,13,24,12,1,0,0,25,3,11,11,1,0,67,36
152,1,14,24,12,1,0,0,25,3,11,11,1,0,67,36
152,1,15,24,12,1,0,0,25,3,11,11,1,0,67,36
152,1,16,24,12,1,0,0,25,3,11,11,1,0,66,36
152,1,17,24,12,1,0,0,25,3,11,11,1,0,66,36
152,1,18,24,12,1,0,0,25,3,11,11,1,0,65,36
152,1,19,24,12,1,0,0,25,3,11,11,1,0,64,36
152,1,20,24,12,1,0,0,25,3,11,11,1,0,63,36
152,1,21,24,12,1,0,0,25,3,11,11,1,0,63,36
152,1,22,24,12,1,0,0,25,3,11,11,1,0,63,36
152,1,23,24,12,1,0,0,25,3,11,11,1,0,63,36
152,1,24,24,12,1,0,0,25,3,11,11,1,0,63,36
152,1,25,24,12,1,0,0,25,3,11,11,1,0,62,36
152,1,26,24,12,1,0,0,25,3,11,11,1,0,62,36
152,1,27,24,12,1,0,0,25,3,11,11,1,0,62,36
152,1,28,24,12,1,0,0,25,3,11,11,1,0,62,36
152,1,29,24,12,1,0,0,25,3,11,11,1,0,61,36
152,1,30,24,12,1,0,0,25,3,11,11,1,0,61,36
152,1,31,24,12,1,0,0,25,3,11,11,1,0,60,36
152,1,32,24,12,1,0,0,25,3,11,11,1,0,60,36
152,1,33,24,12,1,0,0,25,3,11,11,1,0,60,36
152,1,34,24,12,1,0,0,25,3,11,11,1,0,60,36
152,1,35,24,12,1,0,0,25,3,11,11,1,0,60,36
152,1,36,24,12,1,0,0,25,3,11,11,1,0,60,36
152,1,37,24,12,1,0,0,25,3,11,11,1,0,60,36
152,1,38,24,12,1,0,0,25,3,11,11,1,0,60,36
152,1,39,24,12,1,0,0,25,3,11,11,1,0,59,36
152,1,40,24,12,1,0,0,25,3,11,11,1,0,59,36
152,1,41,24,12,1,0,0,25,3,11,11,1,0,59,36
152,1,42,24,12,1,0,0,25,3,11,11,1,0,59,36
152,1,43,24,12,1,0,0,25,3,11,11,1,0,58,36
152,1,44,24,12,1,0,0,25,3,11,11,1,0,58,36
152,1,45,24,12,1,0,0,25,3,11,11,1,0,58,36
152,1,46,24,12,1,0,0,25,3,11,11,1,0,57,36
152,1,47,24,12,1,0,0,25,3,11,11,1,0,56,36
152,1,48,24,12,1,0,0,25,3,11,11,1,0,56,36
152,1,49,24,12,1,0,0,25,3,11,11,1,0,55,36
152,1,50,24,12,1,0,0,25,3,11,11,1,0,54,36
152,1,51,24,12,1,0,0,25,3,11,11,1,0,53,36
152,1,52,24,12,1,0,0,25,3,11,11,1,0,52,36
152,1,53,24,12,1,0,0,25,3,11,11,1,0,51,36
152,1,54,24,12,1,0,0,25,3,11,11,1,0,51,36
152,1,55,24,12,1,0,0,25,3,11,11,1,0,50,36
152,1,56,24,12,1,0,0,25,3,11,11,1,0,49,36
152,1,57,24,12,1,0,0,25,3,11,11,1,0,48,36
152,1,58,24,12,1,0,0,25,3,11,11,1,0,48,36
152,1,59,24,12,1,0,0,25,3,11,11,1,0,48,36
152,1,60,24,12,1,0,0,25,3,11,11,1,0,48,36
152,1,61,24,12,1,0,0,25,3,11,11,1,0,48,36
152,1,62,24,12,1,0,0,25,3,11,11,1,0,47,36
152,1,63,24,12,1,0,0,25,3,11,11,1,0,46,36
152,1,64,24,12,1,0,0,25,3,11,11,1,0,46,36
152,1,65,24,12,1,0,0,25,3,11,11,1,0,45,36
152,1,66,23,12,1,0,0,24,3,11,11,1,0,45,35
152,1,67,23,12,1,0,0,24,3,11,11,1,0,44,35
152,1,68,23,12,1,0,0,24,3,11,11,1,0,44,35
152,1,69,23,12,1,0,0,24,3,11,11,1,0,44,35
152,1,70,23,12,1,0,0,24,3,11,11,1,0,43,35
152,1,71,23,12,1,0,0,24,3,11,11,1,0,43,35
152,1,72,23,12,1,0,0,24,3,11,11,1,0,43,35
152,1,73,23,12,1,0,0,24,3,11,11,1,0,42,35
152,1,74,23,12,1,0,0,24,3,11,11,1,0,41,35
152,1,75,23,12,1,0,0,24,3,11,11,1,0,41,35
152,1,76,23,12,1,0,0,24,3,11,11,1,0,40,35
152,1,77,23,12,1,0,0,24,3,11,11,1,0,39,35
152,1,78,23,12,1,0,0,24,3,11,11,1,0,39,35
152,1,79,23,12,1,0,0,24,3,11,11,1,0,38,35
152,1,80,23,12,1,0,0,24,3,11,11,1,0,38,35
152,1,81,23,12,1,0,0,24,3,11,11,1,0,38,35
152,1,82,23,12,1,0,0,24,3,11,11,1,0,38,35
152,1,83,23,12,1,0,0,24,3,11,11,1,0,38,35
152,1,84,23,12,1,0,0,24,3,11,11,1,0,37,35
152,1,85,23,12,1,0,0,24,3,11,11,1,0,37,35
152,1,86,23,12,1,0,0,24,3,11,11,1,0,37,35
152,1,87,22,12,1,0,0,23,3,11,11,1,0,37,34
152,1,88,22,12,1,0,0,23,3,11,11,1,0,36,34
152,1,89,22,12,1,0,0,23,3,11,11,1,0,35,34
152,1,90,22,12,1,0,0,23,3,11,11,1,0,34,34
152,1,91,22,12,1,0,0,23,3,11,11,1,0,34,34
152,1,92,22,12,1,0,0,23,3,11,11,1,0,33,34
152,1,93,22,12,1,0,0,23,3,11,11,1,0,33,34
152,1,94,21,12,1,0,0,22,3,11,11,1,0,33,33
152,1,95,21,12,1,0,0,22,3,11,11,1,0,33,33
152,1,96,21,12,1,0,0,22,3,11,11,1,0,32,33
152,1,97,21,12,1,0,0,22,3,11,11,1,0,31,33
152,1,98,21,12,1,0,0,22,3,11,11,1,0,31,33
152,1,99,21,12,1,0,0,22,3,11,11,1,0,30,33
152,1,100,20,12,1,0,0,21,3,11,11,1,0,30,32
152,1,101,19,12,1,0,0,20,3,11,11,1,0,30,31
152,1,102,19,12,1,0,0,20,3,11,11,1,0,29,31
152,1,103,19,12,1,0,0,20,3,11,11,1,0,28,31
152,1,104,19,12,1,0,0,20,3,11,11,1,0,27,31
152,1,105,19,12,1,0,0,20,3,11,11,1,0,26,31
152,1,106,19,12,1,0,0,20,3,11,11,1,0,25,31
152,1,107,19,12,1,0,0,20,3,11,11,1,0,24,31
152,1,108,18,12,1,0,0,19,3,11,11,1,0,24,30
152,1,109,18,12,1,0,0,19,3,11,11,1,0,23,30
152,1,110,18,12,1,0,0,19,3,11,11,1,0,22,30
152,1,111,18,12,1,0,0,19,3,11,11,1,0,22,30
152,1,112,18,12,1,0,0,19,3,11,11,1,0,22,30
152,1,113,18,12,1,0,0,19,3,11,11,1,0,21,30
152,1,114,17,12,1,0,0,18,3,11,11,1,0,21,29
152,1,115,17,12,1,0,0,18,3,11,11,1,0,20,29
152,1,116,17,12,1,0,0,18,3,11,11,1,0,20,29
152,1,117,16,12,1,0,0,17,3,11,11,1,0,20,28
152,1,118,16,12,1,0,0,17,3,11,11,1,0,19,28
152,1,119,16,12,1,0,0,17,3,11,11,1,0,19,28
152,1,120,16,12,1,0,0,17,3,11,11,1,0,18,28
152,1,121,16,12,1,0,0,17,3,11,11,1,0,17,28
152,1,122,16,12,1,0,0,17,3,11,11,1,0,17,28
152,1,123,16,12,1,0,0,17,3,11,11,1,0,16,28
152,1,124,16,12,1,0,0,17,3,11,11,1,0,15,28
152,1,125,16,12,1,0,0,17,3,11,11,1,0,14,28
152,1,126,15,12,1,0,0,16,3,11,11,1,0,14,27
152,1,127,14,12,1,0,0,15,3,11,11,1,0,14,26
152,1,128,14,12,1,0,0,15,3,11,11,1,0,13,26
152,1,129,14,12,1,0,0,15,3,11,11,1,0,13,26
152,1,130,14,11,1,0,0,15,3,10,10,1,0,13,25
152,1,131,14,11,1,0,0,15,3,10,10,1,0,13,25
152,1,132,13,11,1,0,0,14,3,10,10,1,0,13,24
152,1,133,13,10,1,0,0,14,3,9,9,1,0,13,23
152,1,134,13,9,1,0,0,14,3,8,8,1,0,13,22
152,1,135,12,9,1,0,0,13,3,8,8,1,0,13,21
152,1,136,12,9,1,0,0,13,3,8,8,1,0,12,21
152,1,137,12,8,1,0,0,13,3,7,7,1,0,12,20
152,1,138,11,8,1,0,0,12,3,7,7,1,0,12,19
152,1,139,11,8,1,0,0,12,3,7,7,1,0,11,19
152,1,140,11,8,1,0,0,12,3,7,7,1,0,10,19
152,1,141,11,8,1,0,0,12,3,7,7,1,0,9,19
152,1,142,10,8,1,0,0,11,3,7,7,1,0,9,18
152,1,143,10,7,1,0,0,11,3,6,6,1,0,9,17
152,1,144,10,6,1,0,0,11,3,5,5,1,0,9,16
152,1,145,10,6,1,0,0,11,3,5,5,1,0,8,16
152,1,146,10,5,1,0,0,11,3,4,4,1,0,8,15
152,1,147,10,5,1,0,0,11,3,4,4,1,0,7,15
152,1,148,10,5,1,0,0,11,3,4,4,1,0,6,15
152,1,149,9,5,1,0,0,10,3,4,4,1,0,6,14
152,1,150,8,5,1,0,0,9,3,4,4,1,0,6,13
152,1,151,8,5,0,0,0,8,3,4,4,1,0,6,12
152,1,152,7,5,0,0,0,7,3,4,4,1,0,6,11
152,1,153,7,5,0,0,0,7,3,4,4,1,0,5,11
152,1,154,7,5,0,0,0,7,3,4,4,1,0,4,11
152,1,155,6,5,0,0,0,6,3,4,4,1,0,4,10
152,1,156,6,4,0,0,0,6,3,3,3,1,0,4,9
152,1,157,5,4,0,0,0,5,3,3,3,1,0,4,8
152,1,158,5,4,0,0,0,5,3,3,3,1,0,3,8
152,1,159,4,4,0,0,0,4,3,3,3,1,0,3,7
152,1,160,3,4,0,0,0,3,3,3,3,1,0,3,6
152,1,161,3,4,0,0,0,3,2,3,3,1,0,3,6
152,1,162,3,4,0,0,0,3,2,3,3,1,0,2,6
152,1,163,3,4,0,0,0,3,2,3,3,1,0,1,6
152,1,164,2,4,0,0,0,2,2,3,3,1,0,1,5
152,1,165,1,4,0,0,0,1,2,3,3,1,0,1,4
152,1,166,0,4,0,0,0,0,2,3,3,1,0,1,3
152,1,167,0,4,0,0,0,0,1,3,3,1,0,1,3
152,1,168,0,3,0,0,0,0,1,2,2,1,0,1,2
152,1,169,0,3,0,0,0,0,1,2,2,1,0,1,2
152,1,170,0,2,0,0,0,0,1,1,1,1,0,1,1
152,1,171,0,2,0,0,0,0,1,1,1,1,0,0,1
152,1,172,0,1,0,0,0,0,1,0,0,1,0,0,0
153,1,0,14,16,5,0,0,19,5,15,15,1,0,60,34
153,1,1,14,16,5,0,0,19,5,15,15,1,0,60,34
153,1,2,14,16,5,0,0,19,5,15,15,1,0,60,34
153,1,3,14,16,5,0,0,19,5,15,15,1,0,60,34
153,1,4,14,16,5,0,0,19,5,15,15,1,0,60,34
153,1,5,14,16,5,0,0,19,5,15,15,1,0,60,34
153,1,6,14,16,5,0,0,19,5,15,15,1,0,60,34
153,1,7,14,16,5,0,0,19,5,15,15,1,0,59,34
153,1,8,14,16,5,0,0,19,5,15,15,1,0,59,34
153,1,9,14,16,5,0,0,19,5,15,15,1,0,59,34
153,1,10,14,16,5,0,0,19,5,15,15,1,0,59,34
153,1,11,14,16,5,0,0,19,5,15,15,1,0,59,34
153,1,12,14,16,5,0,0,19,5,15,15,1,0,58,34
153,1,13,14,16,5,0,0,19,5,15,15,1,0,58,34
153,1,14,14,16,5,0,0,19,5,15,15,1,0,58,34
153,1,15,14,16,5,0,0,19,5,15,15,1,0,58,34
153,1,16,14,16,5,0,0,19,5,15,15,1,0,57,34
153,1,17,14,16,5,0,0,19,5,15,15,1,0,57,34
153,1,18,14,16,5,0,0,19,5,15,15,1,0,57,34
153,1,19,14,16,5,0,0,19,5,15,15,1,0,56,34
153,1,20,14,16,5,0,0,19,5,15,15,1,0,56,34
153,1,21,14,16,5,0,0,19,5,15,15,1,0,55,34
153,1,22,14,16,5,0,0,19,5,15,15,1,0,55,34
153,1,23,14,16,5,0,0,19,5,15,15,1,0,55,34
153,1,24,14,16,5,0,0,19,5,15,15,1,0,54,34
153,1,25,14,16,5,0,0,19,5,15,15,1,0,54,34
153,1,26,14,16,5,0,0,19,5,15,15,1,0,54,34
153,1,27,14,16,5,0,0,19,5,15,15,1,0,53,34
153,1,28,14,16,5,0,0,19,5,15,15,1,0,53,34
153,1,29,14,16,5,0,0,19,5,15,15,1,0,53,34
153,1,30,14,16,5,0,0,19,5,15,15,1,0,53,34
153,1,31,14,16,5,0,0,19,5,15,15,1,0,52,34
153,1,32,14,16,5,0,0,19,5,15,15,1,0,52,34
153,1,33,14,16,5,0,0,19,5,15,15,1,0,51,34
153,1,34,14,16,5,0,0,19,5,15,15,1,0,51,34
153,1,35,14,16,5,0,0,19,5,15,15,1,0,50,34
153,1,36,14,16,5,0,0,19,5,15,15,1,0,50,34
153,1,37,14,16,5,0,0,19,5,15,15,1,0,50,34
153,1,38,14,16,5,0,0,19,5,15,15,1,0,50,34
153,1,39,14,16,5,0,0,19,5,15,15,1,0,50,34
153,1,40,14,16,5,0,0,19,5,15,15,1,0,50,34
153,1,41,14,16,5,0,0,19,5,15,15,1,0,49,34
153,1,42,14,16,5,0,0,19,5,15,15,1,0,48,34
153,1,43,14,16,5,0,0,19,5,15,15,1,0,47,34
153,1,44,14,16,5,0,0,19,5,15,15,1,0,46,34
153,1,45,14,16,5,0,0,19,5,15,15,1,0,46,34
153,1,46,14,16,5,0,0,19,5,15,15,1,0,46,34
153,1,47,14,16,5,0,0,19,5,15,15,1,0,45,34
153,1,48,14,16,5,0,0,19,5,15,15,1,0,45,34
153,1,49,14,16,5,0,0,19,5,15,15,1,0,45,34
153,1,50,14,16,5,0,0,19,5,15,15,1,0,44,34
153,1,51,14,16,5,0,0,19,5,15,15,1,0,43,34
153,1,52,14,16,5,0,0,19,5,15,15,1,0,43,34
153,1,53,14,16,5,0,0,19,5,15,15,1,0,42,34
153,1,54,14,16,5,0,0,19,5,15,15,1,0,42,34
153,1,55,14,16,4,0,0,18,5,15,15,1,0,42,33
153,1,56,14,16,4,0,0,18,5,15,15,1,0,41,33
153,1,57,14,16,4,0,0,18,5,15,15,1,0,41,33
153,1,58,14,16,4,0,0,18,5,15,15,1,0,40,33
153,1,59,14,16,4,0,0,18,5,15,15,1,0,39,33
153,1,60,14,15,4,0,0,18,5,14,14,1,0,39,32
153,1,61,14,15,4,0,0,18,5,14,14,1,0,39,32
153,1,62,14,15,4,0,0,18,5,14,14,1,0,39,32
153,1,63,14,15,4,0,0,18,5,14,14,1,0,38,32
153,1,64,14,15,3,0,0,17,5,14,14,1,0,38,31
153,1,65,13,15,3,0,0,16,5,14,14,1,0,38,30
153,1,66,13,15,3,0,0,16,5,14,14,1,0,38,30
153,1,67,13,15,3,0,0,16,5,14,14,1,0,38,30
153,1,68,13,15,3,0,0,16,5,14,14,1,0,37,30
153,1,69,13,15,3,0,0,16,5,14,14,1,0,37,30
153,1,70,13,15,3,0,0,16,5,14,14,1,0,36,30
153,1,71,13,15,3,0,0,16,5,14,14,1,0,36,30
153,1,72,13,15,3,0,0,16,5,14,14,1,0,36,30
153,1,73,13,15,3,0,0,16,5,14,14,1,0,35,30
153,1,74,13,15,3,0,0,16,5,14,14,1,0,35,30
153,1,75,13,15,3,0,0,16,5,14,14,1,0,34,30
153,1,76,13,15,3,0,0,16,5,14,14,1,0,33,30
153,1,77,13,15,3,0,0,16,5,14,14,1,0,32,30
153,1,78,13,15,3,0,0,16,5,14,14,1,0,31,30
153,1,79,13,15,3,0,0,16,5,14,14,1,0,30,30
153,1,80,13,15,3,0,0,16,5,14,14,1,0,30,30
153,1,81,12,15,3,0,0,15,5,14,14,1,0,30,29
153,1,82,12,15,3,0,0,15,5,14,14,1,0,30,29
153,1,83,12,15,2,0,0,14,5,14,14,1,0,30,28
153,1,84,12,15,2,0,0,14,5,14,14,1,0,30,28
153,1,85,12,15,2,0,0,14,5,14,14,1,0,29,28
153,1,86,12,15,2,0,0,14,5,14,14,1,0,29,28
153,1,87,12,15,2,0,0,14,5,14,14,1,0,28,28
153,1,88,12,15,2,0,0,14,5,14,14,1,0,27,28
153,1,89,12,15,2,0,0,14,5,14,14,1,0,26,28
153,1,90,12,15,2,0,0,14,5,14,14,1,0,26,28
153,1,91,11,15,2,0,0,13,5,14,14,1,0,26,27
153,1,92,11,15,2,0,0,13,5,14,14,1,0,25,27
153,1,93,11,15,2,0,0,13,5,14,14,1,0,25,27
153,1,94,11,15,2,0,0,13,5,14,14,1,0,24,27
153,1,95,11,15,2,0,0,13,5,14,14,1,0,23,27
153,1,96,11,15,2,0,0,13,5,14,14,1,0,22,27
153,1,97,11,15,2,0,0,13,5,14,14,1,0,22,27
153,1,98,11,15,2,0,0,13,5,14,14,1,0,21,27
153,1,99,11,15,2,0,0,13,5,14,14,1,0,20,27
153,1,100,11,15,2,0,0,13,5,14,14,1,0,20,27
153,1,101,11,15,2,0,0,13,5,14,14,1,0,19,27
153,1,102,11,15,2,0,0,13,5,14,14,1,0,19,27
153,1,103,11,15,2,0,0,13,5,14,14,1,0,18,27
153,1,104,11,14,2,0,0,13,5,13,13,1,0,18,26
153,1,105,11,14,2,0,0,13,5,13,13,1,0,17,26
153,1,106,10,14,2,0,0,12,5,13,13,1,0,17,25
153,1,107,10,14,2,0,0,12,5,13,13,1,0,17,25
153,1,108,10,14,2,0,0,12,5,13,13,1,0,16,25
153,1,109,10,14,2,0,0,12,5,13,13,1,0,15,25
153,1,110,10,13,2,0,0,12,5,12,12,1,0,15,24
153,1,111,10,13,2,0,0,12,5,12,12,1,0,14,24
153,1,112,10,13,2,0,0,12,5,12,12,1,0,13,24
153,1,113,10,13,2,0,0,12,5,12,12,1,0,13,24
153,1,114,9,13,2,0,0,11,5,12,12,1,0,13,23
153,1,115,9,13,2,0,0,11,5,12,12,1,0,13,23
153,1,116,9,13,2,0,0,11,5,12,12,1,0,12,23
153,1,117,9,13,2,0,0,11,5,12,12,1,0,11,23
153,1,118,9,12,2,0,0,11,5,11,11,1,0,11,22
153,1,119,9,12,2,0,0,11,5,11,11,1,0,11,22
153,1,120,9,11,2,0,0,11,5,10,10,1,0,11,21
153,1,121,9,11,2,0,0,11,5,10,10,1,0,11,21
153,1,122,9,10,2,0,0,11,5,9,9,1,0,11,20
153,1,123,9,10,2,0,0,11,5,9,9,1,0,10,20
153,1,124,9,10,2,0,0,11,5,9,9,1,0,9,20
153,1,125,8,10,2,0,0,10,5,9,9,1,0,9,19
153,1,126,8,10,2,0,0,10,5,9,9,1,0,9,19
153,1,127,8,10,2,0,0,10,5,9,9,1,0,8,19
153,1,128,8,10,2,0,0,10,5,9,9,1,0,7,19
153,1,129,8,10,2,0,0,10,5,9,9,1,0,6,19
153,1,130,8,10,2,0,0,10,5,9,9,1,0,5,19
153,1,131,8,10,2,0,0,10,5,9,9,1,0,4,19
153,1,132,7,10,2,0,0,9,5,9,9,1,0,4,18
153,1,133,6,10,2,0,0,8,5,9,9,1,0,4,17
153,1,134,5,10,2,0,0,7,5,9,9,1,0,4,16
153,1,135,4,10,2,0,0,6,5,9,9,1,0,4,15
153,1,136,4,9,2,0,0,6,5,8,8,1,0,4,14
153,1,137,4,8,2,0,0,6,5,7,7,1,0,4,13
153,1,138,4,8,2,0,0,6,5,7,7,1,0,3,13
153,1,139,4,8,1,0,0,5,5,7,7,1,0,3,12
153,1,140,4,8,1,0,0,5,5,7,7,1,0,2,12
153,1,141,4,8,0,0,0,4,5,7,7,1,0,2,11
153,1,142,3,8,0,0,0,3,5,7,7,1,0,2,10
153,1,143,3,8,0,0,0,3,4,7,7,1,0,2,10
153,1,144,3,7,0,0,0,3,4,6,6,1,0,2,9
153,1,145,3,7,0,0,0,3,3,6,6,1,0,2,9
153,1,146,3,6,0,0,0,3,3,5,5,1,0,2,8
153,1,147,3,5,0,0,0,3,3,4,4,1,0,2,7
153,1,148,3,5,0,0,0,3,3,4,4,1,0,1,7
153,1,149,3,5,0,0,0,3,2,4,4,1,0,1,7
153,1,150,2,5,0,0,0,2,2,4,4,1,0,1,6
153,1,151,2,4,0,0,0,2,2,3,3,1,0,1,5
153,1,152,2,3,0,0,0,2,2,2,2,1,0,1,4
153,1,153,1,3,0,0,0,1,2,2,2,1,0,1,3
153,1,154,1,3,0,0,0,1,2,2,2,1,0,0,3
153,1,155,0,3,0,0,0,0,2,2,2,1,0,0,2
153,1,156,0,3,0,0,0,0,1,2,2,1,0,0,2
153,1,157,0,2,0,0,0,0,1,1,1,1,0,0,1
153,1,158,0,1,0,0,0,0,1,0,0,1,0,0,0
154,1,0,7,22,6,0,0,13,6,21,21,1,0,54,34
154,1,1,7,22,6,0,0,13,6,21,21,1,0,54,34
154,1,2,7,22,6,0,0,13,6,21,21,1,0,54,34
154,1,3,7,22,6,0,0,13,6,21,21,1,0,54,34
154,1,4,7,22,6,0,0,13,6,21,21,1,0,54,34
154,1,5,7,22,6,0,0,13,6,21,21,1,0,54,34
154,1,6,7,22,6,0,0,13,6,21,21,1,0,54,34
154,1,7,7,22,6,0,0,13,6,21,21,1,0,54,34
154,1,8,7,22,6,0,0,13,6,21,21,1,0,54,34
154,1,9,7,22,6,0,0,13,6,21,21,1,0,54,34
154,1,10,7,22,6,0,0,13,6,21,21,1,0,54,34
154,1,11,7,22,6,0,0,13,6,21,21,1,0,54,34
154,1,12,7,22,6,0,0,13,6,21,21,1,0,54,34
154,1,13,7,22,6,0,0,13,6,21,21,1,0,54,34
154,1,14,7,22,6,0,0,13,6,21,21,1,0,54,34
154,1,15,7,22,6,0,0,13,6,21,21,1,0,54,34
154,1,16,7,22,6,0,0,13,6,21,21,1,0,53,34
154,1,17,7,22,6,0,0,13,6,21,21,1,0,53,34
154,1,18,7,22,6,0,0,13,6,21,21,1,0,52,34
154,1,19,7,22,6,0,0,13,6,21,21,1,0,52,34
154,1,20,7,22,6,0,0,13,6,21,21,1,0,51,34
154,1,21,7,22,6,0,0,13,6,21,21,1,0,51,34
154,1,22,7,22,6,0,0,13,6,21,21,1,0,50,34
154,1,23,7,22,6,0,0,13,6,21,21,1,0,50,34
154,1,24,7,22,6,0,0,13,6,21,21,1,0,50,34
154,1,25,7,22,6,0,0,13,6,21,21,1,0,50,34
154,1,26,7,22,6,0,0,13,6,21,21,1,0,50,34
154,1,27,7,22,6,0,0,13,6,21,21,1,0,49,34
154,1,28,7,22,5,0,0,12,6,21,21,1,0,49,33
154,1,29,7,22,5,0,0,12,6,21,21,1,0,48,33
154,1,30,7,22,5,0,0,12,6,21,21,1,0,47,33
154,1,31,7,22,5,0,0,12,6,21,21,1,0,46,33
154,1,32,7,22,5,0,0,12,6,21,21,1,0,46,33
154,1,33,7,22,5,0,0,12,6,21,21,1,0,46,33
154,1,34,7,22,5,0,0,12,6,21,21,1,0,46,33
154,1,35,7,22,5,0,0,12,6,21,21,1,0,45,33
154,1,36,7,22,5,0,0,12,6,21,21,1,0,45,33
154,1,37,7,22,5,0,0,12,6,21,21,1,0,45,33
154,1,38,7,22,4,0,0,11,6,21,21,1,0,45,32
154,1,39,7,22,4,0,0,11,6,21,21,1,0,45,32
154,1,40,7,22,4,0,0,11,6,21,21,1,0,45,32
154,1,41,7,22,4,0,0,11,6,21,21,1,0,45,32
154,1,42,7,22,4,0,0,11,6,21,21,1,0,45,32
154,1,43,7,22,4,0,0,11,6,21,21,1,0,45,32
154,1,44,7,22,4,0,0,11,6,21,21,1,0,45,32
154,1,45,7,22,4,0,0,11,6,21,21,1,0,44,32
154,1,46,7,22,4,0,0,11,6,21,21,1,0,43,32
154,1,47,7,22,4,0,0,11,6,21,21,1,0,42,32
154,1,48,7,22,4,0,0,11,6,21,21,1,0,41,32
154,1,49,7,22,4,0,0,11,6,21,21,1,0,41,32
154,1,50,7,22,4,0,0,11,6,21,21,1,0,41,32
154,1,51,7,22,4,0,0,11,6,21,21,1,0,40,32
154,1,52,7,22,4,0,0,11,6,21,21,1,0,39,32
154,1,53,7,22,4,0,0,11,6,21,21,1,0,38,32
154,1,54,7,22,4,0,0,11,6,21,21,1,0,37,32
154,1,55,7,22,4,0,0,11,6,21,21,1,0,37,32
154,1,56,7,22,4,0,0,11,6,21,21,1,0,37,32
154,1,57,7,22,4,0,0,11,6,21,21,1,0,36,32
154,1,58,7,22,4,0,0,11,6,21,21,1,0,36,32
154,1,59,7,22,4,0,0,11,6,21,21,1,0,35,32
154,1,60,7,22,4,0,0,11,6,21,21,1,0,35,32
154,1,61,7,22,4,0,0,11,6,21,21,1,0,34,32
154,1,62,7,22,4,0,0,11,6,21,21,1,0,33,32
154,1,63,7,22,4,0,0,11,6,21,21,1,0,32,32
154,1,64,7,22,4,0,0,11,6,21,21,1,0,31,32
154,1,65,6,22,4,0,0,10,6,21,21,1,0,31,31
154,1,66,6,22,4,0,0,10,6,21,21,1,0,31,31
154,1,67,6,22,4,0,0,10,6,21,21,1,0,30,31
